what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1296358824663
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1296358824686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358829444
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1296358832470
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1296358849347
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1296358849352
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1296358849625
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1296358849687
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1296358849692
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1296358849701
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1296358849717
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1296358849749
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1296358849758
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1296358849815
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1296358849888
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1296358849894
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296358849910
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1296358849928
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1296358849943
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1296358853780
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1296358853799
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1296358853811
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296358853864
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296358853960
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1296358854262
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1296358854587
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1296358854651
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1296358854688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358854814
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296358856902
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1296358857853
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1296358857865
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1296358857888
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1296358857890
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1296358857986
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296358857994
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296358858376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358870076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358872666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358885523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358906095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358910104
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1296358910177
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1296358910183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296358910217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358913233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358955446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358960826
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296358961660
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1296358962483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358962491
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1296358967571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358967597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358970398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358981020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296358981072
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1296358981571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358987940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296358999272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296359003027
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359004165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359005379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359036632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296359036678
started,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1296359036872
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1296359042617
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1296359052036
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1296359052061
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1296359052131
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296359052496
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359121907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359127068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359142608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359165942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359169932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296359169981
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1296359188393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359190066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359205790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296359205840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359211218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359331460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359335457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296359339373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359342740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296359351841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359361305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359372567
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359376744
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1296359376989
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1296359377110
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359377130
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1296359377231
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359379229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359383836
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1296359384237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359385153
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296359385243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359389684
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296359389774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359392925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359394577
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359411652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359415372
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1296359415584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359416307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359436568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359457557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359465838
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359467275
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296359473591
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296359476569
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296359478846
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1296359484588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359485728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359527900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359534714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359555570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359600044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359603912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359626518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359640253
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359654606
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359664125
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359664405
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359664510
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296359676445
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359676604
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296359696509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359700939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359753474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359756316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359838560
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296359843528
